parcela,año,Especie,fun_group,abundancia,abundancia_std,area_total_ha,area_somera_ha,area_profunda_ha
Hato Blanco viejo,2009,Platalea leucorodia,wader_deep,75,0.16592920353982302,332.46,88.92,243.54
Hato Blanco viejo,2009,Tringa ochropus,wader_shall,26,0.143646408839779,332.46,88.92,243.54
Hato Blanco viejo,2010,Actitis hypoleucos,wader_shall,1,0.05555555555555555,274.77,115.47,159.3
Hato Blanco viejo,2010,Anas platyrhynchos,duck_dabb,15,0.0015,274.77,115.47,159.3
Hato Blanco viejo,2010,Anser anser,grazer,3,6.818181818181818e-5,274.77,115.47,159.3
Hato Blanco viejo,2010,Calidris alpina,wader_shall,20,7.407407407407407e-4,274.77,115.47,159.3
Hato Blanco viejo,2010,Gallinago gallinago,wader_shall,12,0.01901743264659271,274.77,115.47,159.3
Hato Blanco viejo,2010,Platalea leucorodia,wader_deep,1,0.00221238938053097,274.77,115.47,159.3
Hato Blanco viejo,2010,Tringa ochropus,wader_shall,17,0.09392265193370164,274.77,115.47,159.3
Hato Blanco viejo,2012,Anas platyrhynchos,duck_dabb,14,0.0014,100.8,70.2,30.6
Hato Blanco viejo,2012,Anser anser,grazer,102,0.00231818181818181,100.8,70.2,30.6
Hato Blanco viejo,2012,Calidris pugnax,wader_shall,19,0.00834797891036906,100.8,70.2,30.6
Hato Blanco viejo,2012,Gallinago gallinago,wader_shall,7,0.01109350237717908,100.8,70.2,30.6
Hato Blanco viejo,2012,Phoenicopterus roseus,wader_deep,1500,0.04269976372797404,100.8,70.2,30.6
Hato Blanco viejo,2012,Platalea leucorodia,wader_deep,6,0.01327433628318584,100.8,70.2,30.6
Hato Blanco viejo,2012,Plegadis falcinellus,wader_deep,2305,0.18491776975531488,100.8,70.2,30.6
Hato Blanco viejo,2012,Tringa ochropus,wader_shall,22,0.12154696132596685,100.8,70.2,30.6
Hato Blanco viejo,2013,Anas platyrhynchos,duck_dabb,4,4e-4,6.39,6.39,0
Hato Blanco viejo,2013,Anser anser,grazer,2800,0.06363636363636363,6.39,6.39,0
Hato Blanco viejo,2013,Gallinago gallinago,wader_shall,17,0.02694136291600634,6.39,6.39,0
Hato Blanco viejo,2013,Platalea leucorodia,wader_deep,18,0.03982300884955752,6.39,6.39,0
Hato Blanco viejo,2013,Tringa ochropus,wader_shall,18,0.09944751381215468,6.39,6.39,0
Hato Blanco viejo,2014,Anas platyrhynchos,duck_dabb,9,9e-4,170.37,145.62,24.75
Hato Blanco viejo,2014,Anser anser,grazer,370,0.00840909090909091,170.37,145.62,24.75
Hato Blanco viejo,2014,Calidris alpina,wader_shall,81,0.003,170.37,145.62,24.75
Hato Blanco viejo,2014,Calidris pugnax,wader_shall,70,0.03075571177504393,170.37,145.62,24.75
Hato Blanco viejo,2014,Gallinago gallinago,wader_shall,4,0.0063391442155309,170.37,145.62,24.75
Hato Blanco viejo,2014,Limosa limosa,wader_mid,4,1.3333333333333334e-4,170.37,145.62,24.75
Hato Blanco viejo,2014,Platalea leucorodia,wader_deep,27,0.05973451327433628,170.37,145.62,24.75
Hato Blanco viejo,2014,Plegadis falcinellus,wader_deep,3,2.4067388688327315e-4,170.37,145.62,24.75
Hato Blanco viejo,2014,Tringa ochropus,wader_shall,51,0.281767955801105,170.37,145.62,24.75
Hato Blanco viejo,2015,Anser anser,grazer,414,0.0094090909090909,149.85,148.59,1.26
Hato Blanco viejo,2015,Gallinago gallinago,wader_shall,3,0.00475435816164817,149.85,148.59,1.26
Hato Blanco viejo,2015,Limosa limosa,wader_mid,800,0.02666666666666667,149.85,148.59,1.26
Hato Blanco viejo,2015,Platalea leucorodia,wader_deep,15,0.0331858407079646,149.85,148.59,1.26
Hato Blanco viejo,2015,Recurvirostra avosetta,wader_mid,16,0.00130081300813008,149.85,148.59,1.26
Hato Blanco viejo,2015,Tringa ochropus,wader_shall,19,0.10497237569060772,149.85,148.59,1.26
Hato Blanco viejo,2016,Anser anser,grazer,4,9.09090909090909e-5,98.91,90.9,8.01
Hato Blanco viejo,2016,Calidris pugnax,wader_shall,26,0.01142355008787346,98.91,90.9,8.01
Hato Blanco viejo,2016,Himantopus himantopus,wader_mid,170,0.02615384615384615,98.91,90.9,8.01
Hato Blanco viejo,2016,Limosa limosa,wader_mid,32,0.00106666666666666,98.91,90.9,8.01
Hato Blanco viejo,2016,Platalea leucorodia,wader_deep,78,0.17256637168141592,98.91,90.9,8.01
Hato Blanco viejo,2016,Plegadis falcinellus,wader_deep,186,0.01492178098676293,98.91,90.9,8.01
Hato Blanco viejo,2016,Tringa ochropus,wader_shall,23,0.1270718232044199,98.91,90.9,8.01
Hato Blanco viejo,2017,Actitis hypoleucos,wader_shall,2,0.1111111111111111,91.53,81.45,10.08
Hato Blanco viejo,2017,Anser anser,grazer,23,5.227272727272727e-4,91.53,81.45,10.08
Hato Blanco viejo,2017,Calidris alpina,wader_shall,450,0.01666666666666666,91.53,81.45,10.08
Hato Blanco viejo,2017,Gallinago gallinago,wader_shall,5,0.00792393026941363,91.53,81.45,10.08
Hato Blanco viejo,2017,Himantopus himantopus,wader_mid,865,0.13307692307692306,91.53,81.45,10.08
Hato Blanco viejo,2017,Phoenicopterus roseus,wader_deep,1400,0.03985311281277576,91.53,81.45,10.08
Hato Blanco viejo,2017,Platalea leucorodia,wader_deep,78,0.17256637168141592,91.53,81.45,10.08
Hato Blanco viejo,2017,Plegadis falcinellus,wader_deep,1550,0.12434817488969112,91.53,81.45,10.08
Hato Blanco viejo,2017,Tringa ochropus,wader_shall,24,0.13259668508287292,91.53,81.45,10.08
Hato Blanco viejo,2018,Anser anser,grazer,12,2.7272727272727274e-4,286.83,241.92,44.91
Hato Blanco viejo,2018,Calidris alpina,wader_shall,750,0.02777777777777777,286.83,241.92,44.91
Hato Blanco viejo,2018,Calidris pugnax,wader_shall,47,0.02065026362038664,286.83,241.92,44.91
Hato Blanco viejo,2018,Charadrius hiaticula,wader_shall,30,0.01576458223857067,286.83,241.92,44.91
Hato Blanco viejo,2018,Gallinago gallinago,wader_shall,3,0.00475435816164817,286.83,241.92,44.91
Hato Blanco viejo,2018,Himantopus himantopus,wader_mid,23,0.00353846153846153,286.83,241.92,44.91
Hato Blanco viejo,2018,Phoenicopterus roseus,wader_deep,110,0.00313131600671809,286.83,241.92,44.91
Hato Blanco viejo,2018,Platalea leucorodia,wader_deep,7,0.01548672566371681,286.83,241.92,44.91
Hato Blanco viejo,2018,Plegadis falcinellus,wader_deep,116,0.00930605695948656,286.83,241.92,44.91
Hato Blanco viejo,2018,Tringa erythropus,wader_mid,6,0.0075,286.83,241.92,44.91
Hato Blanco viejo,2018,Tringa ochropus,wader_shall,18,0.09944751381215468,286.83,241.92,44.91
Hato Blanco viejo,2018,Tringa totanus,wader_shall,9,0.01576182136602452,286.83,241.92,44.91
Hato Blanco viejo,2019,Actitis hypoleucos,wader_shall,3,0.16666666666666666,221.58,178.02,43.56
Hato Blanco viejo,2019,Anser anser,grazer,49,0.00111363636363636,221.58,178.02,43.56
Hato Blanco viejo,2019,Calidris pugnax,wader_shall,11,0.00483304042179261,221.58,178.02,43.56
Hato Blanco viejo,2019,Charadrius hiaticula,wader_shall,12,0.00630583289542827,221.58,178.02,43.56
Hato Blanco viejo,2019,Gallinago gallinago,wader_shall,9,0.01426307448494453,221.58,178.02,43.56
Hato Blanco viejo,2019,Phoenicopterus roseus,wader_deep,4,1.1386603660793075e-4,221.58,178.02,43.56
Hato Blanco viejo,2019,Platalea leucorodia,wader_deep,8,0.01769911504424778,221.58,178.02,43.56
Hato Blanco viejo,2019,Spatula clypeata,duck_dabb,1,2e-5,221.58,178.02,43.56
Hato Blanco viejo,2019,Tringa ochropus,wader_shall,62,0.3425414364640884,221.58,178.02,43.56
Hato Blanco viejo,2020,Actitis hypoleucos,wader_shall,2,0.1111111111111111,139.14,126.72,12.42
Hato Blanco viejo,2020,Anas platyrhynchos,duck_dabb,28,0.0028,139.14,126.72,12.42
Hato Blanco viejo,2020,Charadrius hiaticula,wader_shall,21,0.01103520756699947,139.14,126.72,12.42
Hato Blanco viejo,2020,Gallinago gallinago,wader_shall,21,0.03328050713153724,139.14,126.72,12.42
Hato Blanco viejo,2020,Phoenicopterus roseus,wader_deep,1,2.8466509151982692e-5,139.14,126.72,12.42
Hato Blanco viejo,2020,Platalea leucorodia,wader_deep,23,0.05088495575221239,139.14,126.72,12.42
Hato Blanco viejo,2020,Tringa ochropus,wader_shall,37,0.20441988950276244,139.14,126.72,12.42
Hato Blanco viejo,2021,Anser anser,grazer,296,0.00672727272727272,37.8,37.8,0
Hato Blanco viejo,2021,Calidris alpina,wader_shall,68,0.00251851851851851,37.8,37.8,0
Hato Blanco viejo,2021,Charadrius alexandrinus,wader_shall,2,0.00115942028985507,37.8,37.8,0
Hato Blanco viejo,2021,Charadrius hiaticula,wader_shall,54,0.02837624802942722,37.8,37.8,0
Hato Blanco viejo,2021,Gallinago gallinago,wader_shall,10,0.01584786053882726,37.8,37.8,0
Hato Blanco viejo,2021,Tringa ochropus,wader_shall,53,0.292817679558011,37.8,37.8,0
Hato Blanco viejo,2021,Tringa totanus,wader_shall,8,0.01401050788091068,37.8,37.8,0
Hato Blanco viejo,2022,Actitis hypoleucos,wader_shall,2,0.1111111111111111,8.73,8.73,0
Hato Blanco viejo,2022,Anas platyrhynchos,duck_dabb,3,3e-4,8.73,8.73,0
Hato Blanco viejo,2022,Calidris alpina,wader_shall,760,0.02814814814814814,8.73,8.73,0
Hato Blanco viejo,2022,Calidris pugnax,wader_shall,450,0.1977152899824253,8.73,8.73,0
Hato Blanco viejo,2022,Charadrius hiaticula,wader_shall,105,0.05517603783499737,8.73,8.73,0
Hato Blanco viejo,2022,Gallinago gallinago,wader_shall,14,0.02218700475435816,8.73,8.73,0
Hato Blanco viejo,2022,Himantopus himantopus,wader_mid,780,0.12,8.73,8.73,0
Hato Blanco viejo,2022,Phoenicopterus roseus,wader_deep,2936,0.08357767087022118,8.73,8.73,0
Hato Blanco viejo,2022,Platalea leucorodia,wader_deep,32,0.07079646017699115,8.73,8.73,0
Hato Blanco viejo,2022,Plegadis falcinellus,wader_deep,1731,0.13886883273164863,8.73,8.73,0
Hato Blanco viejo,2022,Tadorna tadorna,duck_dabb,29,0.00278846153846153,8.73,8.73,0
Hato Blanco viejo,2022,Tringa erythropus,wader_mid,3,0.00375,8.73,8.73,0
Hato Blanco viejo,2022,Tringa ochropus,wader_shall,57,0.3149171270718232,8.73,8.73,0
Hato Blanco viejo,2022,Tringa totanus,wader_shall,6,0.01050788091068301,8.73,8.73,0
Hato Blanco viejo,2023,Actitis hypoleucos,wader_shall,6,0.3333333333333333,178.29,118.89,59.4
Hato Blanco viejo,2023,Anas crecca,duck_dabb,2,1e-4,178.29,118.89,59.4
Hato Blanco viejo,2023,Anser anser,grazer,49,0.00111363636363636,178.29,118.89,59.4
Hato Blanco viejo,2023,Arenaria interpres,wader_shall,3,0.02564102564102564,178.29,118.89,59.4
Hato Blanco viejo,2023,Calidris alpina,wader_shall,831,0.03077777777777778,178.29,118.89,59.4
Hato Blanco viejo,2023,Charadrius dubius,wader_shall,3,0.0075,178.29,118.89,59.4
Hato Blanco viejo,2023,Charadrius hiaticula,wader_shall,153,0.08039936941671046,178.29,118.89,59.4
Hato Blanco viejo,2023,Gallinago gallinago,wader_shall,31,0.0491283676703645,178.29,118.89,59.4
Hato Blanco viejo,2023,Himantopus himantopus,wader_mid,301,0.04630769230769231,178.29,118.89,59.4
Hato Blanco viejo,2023,Limosa limosa,wader_mid,2050,0.06833333333333333,178.29,118.89,59.4
Hato Blanco viejo,2023,Phoenicopterus roseus,wader_deep,5364,0.15269435509123516,178.29,118.89,59.4
Hato Blanco viejo,2023,Platalea leucorodia,wader_deep,24,0.05309734513274336,178.29,118.89,59.4
Hato Blanco viejo,2023,Plegadis falcinellus,wader_deep,4402,0.3531488166867228,178.29,118.89,59.4
Hato Blanco viejo,2023,Recurvirostra avosetta,wader_mid,43,0.00349593495934959,178.29,118.89,59.4
Hato Blanco viejo,2023,Spatula clypeata,duck_dabb,284,0.00568,178.29,118.89,59.4
Hato Blanco viejo,2023,Tadorna tadorna,duck_dabb,30,0.00288461538461538,178.29,118.89,59.4
Hato Blanco viejo,2023,Tringa erythropus,wader_mid,29,0.03625,178.29,118.89,59.4
Hato Blanco viejo,2023,Tringa ochropus,wader_shall,37,0.20441988950276244,178.29,118.89,59.4
Hato Blanco viejo,2023,Tringa totanus,wader_shall,57,0.0998248686514886,178.29,118.89,59.4
Hato Blanco viejo,2024,Actitis hypoleucos,wader_shall,1,0.05555555555555555,28.26,13.59,14.67
Hato Blanco viejo,2024,Calidris alba,wader_shall,63,0.0521523178807947,28.26,13.59,14.67
Hato Blanco viejo,2024,Calidris alpina,wader_shall,126,0.00466666666666666,28.26,13.59,14.67
Hato Blanco viejo,2024,Gallinago gallinago,wader_shall,13,0.02060221870047543,28.26,13.59,14.67
Hato Blanco viejo,2024,Limosa limosa,wader_mid,6,2e-4,28.26,13.59,14.67
Hato Blanco viejo,2024,Platalea leucorodia,wader_deep,132,0.2920353982300885,28.26,13.59,14.67
Hato Blanco viejo,2024,Plegadis falcinellus,wader_deep,1130,0.09065383072603288,28.26,13.59,14.67
Hato Blanco viejo,2024,Tringa ochropus,wader_shall,42,0.2320441988950276,28.26,13.59,14.67
Hato Blanco viejo,2024,Tringa totanus,wader_shall,14,0.02451838879159369,28.26,13.59,14.67
Hato Blanco viejo,2025,Actitis hypoleucos,wader_shall,1,0.05555555555555555,68.49,61.29,7.2
Hato Blanco viejo,2025,Himantopus himantopus,wader_mid,14,0.00215384615384615,68.49,61.29,7.2
Hato Blanco viejo,2025,Platalea leucorodia,wader_deep,123,0.2721238938053097,68.49,61.29,7.2
Hato Blanco viejo,2025,Plegadis falcinellus,wader_deep,455,0.03650220617729643,68.49,61.29,7.2
Hato Blanco viejo,2025,Tringa ochropus,wader_shall,36,0.19889502762430936,68.49,61.29,7.2
La Dehesilla,2005,Calidris alba,wader_shall,34,0.02814569536423841,350.01,115.02,234.99
La Dehesilla,2005,Calidris alpina,wader_shall,2100,0.07777777777777778,350.01,115.02,234.99
La Dehesilla,2005,Calidris minuta,wader_shall,102,0.04857142857142857,350.01,115.02,234.99
La Dehesilla,2005,Charadrius alexandrinus,wader_shall,220,0.12753623188405797,350.01,115.02,234.99
La Dehesilla,2005,Charadrius hiaticula,wader_shall,420,0.2207041513399895,350.01,115.02,234.99
La Dehesilla,2005,Himantopus himantopus,wader_mid,199,0.03061538461538461,350.01,115.02,234.99
La Dehesilla,2005,Limosa limosa,wader_mid,125,0.00416666666666666,350.01,115.02,234.99
La Dehesilla,2005,Phoenicopterus roseus,wader_deep,250,0.00711662728799567,350.01,115.02,234.99
La Dehesilla,2005,Pluvialis squatarola,wader_shall,4,0.00668896321070234,350.01,115.02,234.99
La Dehesilla,2005,Recurvirostra avosetta,wader_mid,480,0.03902439024390244,350.01,115.02,234.99
La Dehesilla,2005,Tadorna tadorna,duck_dabb,210,0.02019230769230769,350.01,115.02,234.99
La Dehesilla,2005,Tringa totanus,wader_shall,300,0.5253940455341506,350.01,115.02,234.99
La Dehesilla,2006,Actitis hypoleucos,wader_shall,6,0.3333333333333333,367.92,96.84,271.08
La Dehesilla,2006,Arenaria interpres,wader_shall,1,0.00854700854700854,367.92,96.84,271.08
La Dehesilla,2006,Calidris alba,wader_shall,61,0.05049668874172185,367.92,96.84,271.08
La Dehesilla,2006,Calidris alpina,wader_shall,400,0.01481481481481481,367.92,96.84,271.08
La Dehesilla,2006,Charadrius alexandrinus,wader_shall,45,0.02608695652173913,367.92,96.84,271.08
La Dehesilla,2006,Charadrius hiaticula,wader_shall,14,0.00735680504466631,367.92,96.84,271.08
La Dehesilla,2006,Haematopus ostralegus,wader_shall,1,0.00147492625368731,367.92,96.84,271.08
La Dehesilla,2006,Himantopus himantopus,wader_mid,620,0.0953846153846154,367.92,96.84,271.08
La Dehesilla,2006,Phoenicopterus roseus,wader_deep,171,0.00486777306498904,367.92,96.84,271.08
La Dehesilla,2006,Recurvirostra avosetta,wader_mid,1040,0.08455284552845528,367.92,96.84,271.08
La Dehesilla,2006,Tadorna tadorna,duck_dabb,210,0.02019230769230769,367.92,96.84,271.08
La Dehesilla,2006,Tringa totanus,wader_shall,170,0.29772329246935203,367.92,96.84,271.08
La Dehesilla,2007,Actitis hypoleucos,wader_shall,1,0.05555555555555555,329.67,90.27,239.4
La Dehesilla,2007,Anas platyrhynchos,duck_dabb,10,0.001,329.67,90.27,239.4
La Dehesilla,2007,Arenaria interpres,wader_shall,1,0.00854700854700854,329.67,90.27,239.4
La Dehesilla,2007,Calidris alba,wader_shall,120,0.09933774834437084,329.67,90.27,239.4
La Dehesilla,2007,Calidris alpina,wader_shall,15,5.555555555555556e-4,329.67,90.27,239.4
La Dehesilla,2007,Charadrius alexandrinus,wader_shall,1,5.797101449275362e-4,329.67,90.27,239.4
La Dehesilla,2007,Himantopus himantopus,wader_mid,405,0.06230769230769231,329.67,90.27,239.4
La Dehesilla,2007,Phoenicopterus roseus,wader_deep,345,0.00982094565743402,329.67,90.27,239.4
La Dehesilla,2007,Platalea leucorodia,wader_deep,3,0.00663716814159292,329.67,90.27,239.4
La Dehesilla,2007,Pluvialis squatarola,wader_shall,58,0.09698996655518397,329.67,90.27,239.4
La Dehesilla,2007,Recurvirostra avosetta,wader_mid,355,0.02886178861788618,329.67,90.27,239.4
La Dehesilla,2007,Spatula clypeata,duck_dabb,55,0.0011,329.67,90.27,239.4
La Dehesilla,2007,Tadorna tadorna,duck_dabb,19,0.00182692307692307,329.67,90.27,239.4
La Dehesilla,2007,Tringa totanus,wader_shall,67,0.11733800350262696,329.67,90.27,239.4
La Dehesilla,2008,Anas platyrhynchos,duck_dabb,5,5e-4,360.81,105.66,255.15
La Dehesilla,2008,Arenaria interpres,wader_shall,4,0.03418803418803419,360.81,105.66,255.15
La Dehesilla,2008,Calidris alba,wader_shall,197,0.1630794701986755,360.81,105.66,255.15
La Dehesilla,2008,Calidris alpina,wader_shall,350,0.01296296296296296,360.81,105.66,255.15
La Dehesilla,2008,Calidris minuta,wader_shall,30,0.01428571428571428,360.81,105.66,255.15
La Dehesilla,2008,Charadrius alexandrinus,wader_shall,610,0.3536231884057971,360.81,105.66,255.15
La Dehesilla,2008,Charadrius hiaticula,wader_shall,26,0.01366263794009458,360.81,105.66,255.15
La Dehesilla,2008,Himantopus himantopus,wader_mid,285,0.04384615384615385,360.81,105.66,255.15
La Dehesilla,2008,Phoenicopterus roseus,wader_deep,330,0.00939394802015428,360.81,105.66,255.15
La Dehesilla,2008,Pluvialis squatarola,wader_shall,15,0.02508361204013378,360.81,105.66,255.15
La Dehesilla,2008,Recurvirostra avosetta,wader_mid,230,0.01869918699186992,360.81,105.66,255.15
La Dehesilla,2008,Spatula clypeata,duck_dabb,700,0.014,360.81,105.66,255.15
La Dehesilla,2008,Tadorna tadorna,duck_dabb,66,0.00634615384615384,360.81,105.66,255.15
La Dehesilla,2008,Tringa totanus,wader_shall,130,0.2276707530647986,360.81,105.66,255.15
La Dehesilla,2009,Actitis hypoleucos,wader_shall,5,0.2777777777777778,274.86,85.32,189.54
La Dehesilla,2009,Arenaria interpres,wader_shall,3,0.02564102564102564,274.86,85.32,189.54
La Dehesilla,2009,Calidris alba,wader_shall,330,0.2731788079470199,274.86,85.32,189.54
La Dehesilla,2009,Calidris alpina,wader_shall,2305,0.08537037037037037,274.86,85.32,189.54
La Dehesilla,2009,Calidris ferruginea,wader_shall,38,0.10526315789473684,274.86,85.32,189.54
La Dehesilla,2009,Calidris minuta,wader_shall,67,0.03190476190476191,274.86,85.32,189.54
La Dehesilla,2009,Calidris pugnax,wader_shall,1,4.393673110720562e-4,274.86,85.32,189.54
La Dehesilla,2009,Charadrius alexandrinus,wader_shall,535,0.3101449275362319,274.86,85.32,189.54
La Dehesilla,2009,Charadrius hiaticula,wader_shall,56,0.02942722017866526,274.86,85.32,189.54
La Dehesilla,2009,Himantopus himantopus,wader_mid,185,0.028461538461538462,274.86,85.32,189.54
La Dehesilla,2009,Limosa lapponica,wader_shall,17,0.05923344947735191,274.86,85.32,189.54
La Dehesilla,2009,Limosa limosa,wader_mid,100,0.00333333333333333,274.86,85.32,189.54
La Dehesilla,2009,Phoenicopterus roseus,wader_deep,930,0.0264738535113439,274.86,85.32,189.54
La Dehesilla,2009,Pluvialis squatarola,wader_shall,14,0.02341137123745819,274.86,85.32,189.54
La Dehesilla,2009,Recurvirostra avosetta,wader_mid,505,0.04105691056910569,274.86,85.32,189.54
La Dehesilla,2009,Tadorna tadorna,duck_dabb,8,7.692307692307692e-4,274.86,85.32,189.54
La Dehesilla,2009,Tringa totanus,wader_shall,216,0.3782837127845885,274.86,85.32,189.54
La Dehesilla,2010,Actitis hypoleucos,wader_shall,4,0.2222222222222222,336.15,57.87,278.28
La Dehesilla,2010,Arenaria interpres,wader_shall,2,0.01709401709401709,336.15,57.87,278.28
La Dehesilla,2010,Calidris alba,wader_shall,61,0.05049668874172185,336.15,57.87,278.28
La Dehesilla,2010,Calidris alpina,wader_shall,120,0.00444444444444444,336.15,57.87,278.28
La Dehesilla,2010,Gallinago gallinago,wader_shall,3,0.00475435816164817,336.15,57.87,278.28
La Dehesilla,2010,Himantopus himantopus,wader_mid,260,0.04,336.15,57.87,278.28
La Dehesilla,2010,Phoenicopterus roseus,wader_deep,662,0.01884482905861254,336.15,57.87,278.28
La Dehesilla,2010,Platalea leucorodia,wader_deep,9,0.01991150442477876,336.15,57.87,278.28
La Dehesilla,2010,Pluvialis squatarola,wader_shall,10,0.01672240802675585,336.15,57.87,278.28
La Dehesilla,2010,Recurvirostra avosetta,wader_mid,470,0.03821138211382113,336.15,57.87,278.28
La Dehesilla,2010,Tadorna tadorna,duck_dabb,65,0.00625,336.15,57.87,278.28
La Dehesilla,2010,Tringa totanus,wader_shall,96,0.1681260945709282,336.15,57.87,278.28
La Dehesilla,2011,Actitis hypoleucos,wader_shall,1,0.05555555555555555,226.35,70.47,155.88
La Dehesilla,2011,Anas acuta,duck_dabb,1,1.9607843137254903e-05,226.35,70.47,155.88
La Dehesilla,2011,Calidris alba,wader_shall,184,0.152317880794702,226.35,70.47,155.88
La Dehesilla,2011,Calidris alpina,wader_shall,680,0.02518518518518518,226.35,70.47,155.88
La Dehesilla,2011,Calidris minuta,wader_shall,50,0.0238095238095238,226.35,70.47,155.88
La Dehesilla,2011,Charadrius hiaticula,wader_shall,5,0.00262743037309511,226.35,70.47,155.88
La Dehesilla,2011,Gallinago gallinago,wader_shall,10,0.01584786053882726,226.35,70.47,155.88
La Dehesilla,2011,Himantopus himantopus,wader_mid,299,0.046,226.35,70.47,155.88
La Dehesilla,2011,Limosa lapponica,wader_shall,18,0.0627177700348432,226.35,70.47,155.88
La Dehesilla,2011,Limosa limosa,wader_mid,50,0.00166666666666666,226.35,70.47,155.88
La Dehesilla,2011,Phoenicopterus roseus,wader_deep,820,0.0233425375046258,226.35,70.47,155.88
La Dehesilla,2011,Platalea leucorodia,wader_deep,4,0.00884955752212389,226.35,70.47,155.88
La Dehesilla,2011,Pluvialis squatarola,wader_shall,4,0.00668896321070234,226.35,70.47,155.88
La Dehesilla,2011,Recurvirostra avosetta,wader_mid,49,0.00398373983739837,226.35,70.47,155.88
La Dehesilla,2011,Tringa ochropus,wader_shall,1,0.00552486187845303,226.35,70.47,155.88
La Dehesilla,2011,Tringa totanus,wader_shall,95,0.16637478108581435,226.35,70.47,155.88
La Dehesilla,2012,Actitis hypoleucos,wader_shall,2,0.1111111111111111,351.9,101.34,250.56
La Dehesilla,2012,Arenaria interpres,wader_shall,27,0.2307692307692308,351.9,101.34,250.56
La Dehesilla,2012,Calidris alba,wader_shall,450,0.37251655629139074,351.9,101.34,250.56
La Dehesilla,2012,Calidris alpina,wader_shall,235,0.0087037037037037,351.9,101.34,250.56
La Dehesilla,2012,Calidris ferruginea,wader_shall,6,0.01662049861495845,351.9,101.34,250.56
La Dehesilla,2012,Calidris minuta,wader_shall,1,4.761904761904762e-4,351.9,101.34,250.56
La Dehesilla,2012,Charadrius alexandrinus,wader_shall,22,0.01275362318840579,351.9,101.34,250.56
La Dehesilla,2012,Charadrius hiaticula,wader_shall,125,0.06568575932737783,351.9,101.34,250.56
La Dehesilla,2012,Gallinago gallinago,wader_shall,1,0.00158478605388272,351.9,101.34,250.56
La Dehesilla,2012,Himantopus himantopus,wader_mid,445,0.06846153846153846,351.9,101.34,250.56
La Dehesilla,2012,Limosa limosa,wader_mid,20,6.666666666666666e-4,351.9,101.34,250.56
La Dehesilla,2012,Netta rufina,duck_dive,3,3.896103896103896e-4,351.9,101.34,250.56
La Dehesilla,2012,Phoenicopterus roseus,wader_deep,1585,0.04511941700589256,351.9,101.34,250.56
La Dehesilla,2012,Pluvialis squatarola,wader_shall,25,0.04180602006688963,351.9,101.34,250.56
La Dehesilla,2012,Recurvirostra avosetta,wader_mid,101,0.00821138211382113,351.9,101.34,250.56
La Dehesilla,2012,Spatula clypeata,duck_dabb,400,0.008,351.9,101.34,250.56
La Dehesilla,2012,Tadorna tadorna,duck_dabb,111,0.01067307692307692,351.9,101.34,250.56
La Dehesilla,2012,Tringa ochropus,wader_shall,1,0.00552486187845303,351.9,101.34,250.56
La Dehesilla,2012,Tringa totanus,wader_shall,240,0.4203152364273205,351.9,101.34,250.56
La Dehesilla,2013,Actitis hypoleucos,wader_shall,3,0.16666666666666666,356.31,91.53,264.78
La Dehesilla,2013,Arenaria interpres,wader_shall,7,0.05982905982905983,356.31,91.53,264.78
La Dehesilla,2013,Calidris alba,wader_shall,136,0.11258278145695363,356.31,91.53,264.78
La Dehesilla,2013,Calidris alpina,wader_shall,265,0.00981481481481481,356.31,91.53,264.78
La Dehesilla,2013,Calidris ferruginea,wader_shall,69,0.19113573407202217,356.31,91.53,264.78
La Dehesilla,2013,Calidris minuta,wader_shall,46,0.0219047619047619,356.31,91.53,264.78
La Dehesilla,2013,Charadrius alexandrinus,wader_shall,65,0.03768115942028986,356.31,91.53,264.78
La Dehesilla,2013,Charadrius hiaticula,wader_shall,6,0.00315291644771413,356.31,91.53,264.78
La Dehesilla,2013,Haematopus ostralegus,wader_shall,1,0.00147492625368731,356.31,91.53,264.78
La Dehesilla,2013,Himantopus himantopus,wader_mid,70,0.01076923076923076,356.31,91.53,264.78
La Dehesilla,2013,Limosa lapponica,wader_shall,18,0.0627177700348432,356.31,91.53,264.78
La Dehesilla,2013,Mareca strepera,duck_dabb,1,4e-4,356.31,91.53,264.78
La Dehesilla,2013,Phoenicopterus roseus,wader_deep,1035,0.02946283697230208,356.31,91.53,264.78
La Dehesilla,2013,Platalea leucorodia,wader_deep,20,0.04424778761061947,356.31,91.53,264.78
La Dehesilla,2013,Pluvialis squatarola,wader_shall,2,0.00334448160535117,356.31,91.53,264.78
La Dehesilla,2013,Recurvirostra avosetta,wader_mid,620,0.05040650406504065,356.31,91.53,264.78
La Dehesilla,2013,Spatula clypeata,duck_dabb,7,1.4e-4,356.31,91.53,264.78
La Dehesilla,2013,Tadorna tadorna,duck_dabb,6,5.76923076923077e-4,356.31,91.53,264.78
La Dehesilla,2013,Tringa ochropus,wader_shall,6,0.03314917127071823,356.31,91.53,264.78
La Dehesilla,2013,Tringa totanus,wader_shall,160,0.28021015761821366,356.31,91.53,264.78
La Dehesilla,2014,Arenaria interpres,wader_shall,3,0.02564102564102564,376.74,75.78,300.96
La Dehesilla,2014,Calidris alba,wader_shall,85,0.07036423841059603,376.74,75.78,300.96
La Dehesilla,2014,Calidris alpina,wader_shall,7750,0.28703703703703703,376.74,75.78,300.96
La Dehesilla,2014,Calidris minuta,wader_shall,5,0.00238095238095238,376.74,75.78,300.96
