parcela,año,Especie,fun_group,abundancia,abundancia_std
Lucios FAO,2009,Mareca penelope,duck_dabb,195,0.009828133662617812
Lucios FAO,2009,Mareca strepera,duck_dabb,120,0.048
Lucios FAO,2009,Netta rufina,duck_dive,20,0.0025974025974025974
Lucios FAO,2009,Phoenicopterus roseus,wader_deep,55,0.001565658003359048
Lucios FAO,2009,Recurvirostra avosetta,wader_mid,1,8.130081300813008e-5
Lucios FAO,2009,Spatula clypeata,duck_dabb,1700,0.034
Lucios FAO,2010,Anas crecca,duck_dabb,2,1e-4
Lucios FAO,2010,Anas platyrhynchos,duck_dabb,47,0.0047
Lucios FAO,2010,Anser anser,grazer,58,0.0013181818181818182
Lucios FAO,2010,Himantopus himantopus,wader_mid,20,0.003076923076923077
Lucios FAO,2010,Mareca strepera,duck_dabb,72,0.0288
Lucios FAO,2010,Phoenicopterus roseus,wader_deep,105,0.002988983460958183
Lucios FAO,2010,Plegadis falcinellus,wader_deep,2,1.604492579221821e-4
Lucios FAO,2010,Spatula clypeata,duck_dabb,209,0.00418
Lucios FAO,2011,Anas crecca,duck_dabb,11,5.5e-4
Lucios FAO,2011,Anas platyrhynchos,duck_dabb,73,0.0073
Lucios FAO,2011,Anser anser,grazer,800,0.01818181818181818
Lucios FAO,2011,Himantopus himantopus,wader_mid,72,0.011076923076923076
Lucios FAO,2011,Mareca strepera,duck_dabb,37,0.0148
Lucios FAO,2011,Phoenicopterus roseus,wader_deep,50,0.0014233254575991346
Lucios FAO,2011,Platalea leucorodia,wader_deep,1,0.0022123893805309734
Lucios FAO,2011,Spatula clypeata,duck_dabb,300,0.006
Lucios FAO,2012,Anas acuta,duck_dabb,190,0.0037254901960784314
Lucios FAO,2012,Anas crecca,duck_dabb,258,0.0129
Lucios FAO,2012,Anas platyrhynchos,duck_dabb,320,0.032
Lucios FAO,2012,Anser anser,grazer,450,0.010227272727272727
Lucios FAO,2012,Calidris pugnax,wader_shall,41,0.018014059753954304
Lucios FAO,2012,Himantopus himantopus,wader_mid,390,0.06
Lucios FAO,2012,Mareca penelope,duck_dabb,20,0.0010080137089864421
Lucios FAO,2012,Mareca strepera,duck_dabb,84,0.0336
Lucios FAO,2012,Netta rufina,duck_dive,20,0.0025974025974025974
Lucios FAO,2012,Phoenicopterus roseus,wader_deep,411,0.011699735261464887
Lucios FAO,2012,Plegadis falcinellus,wader_deep,120,0.009626955475330927
Lucios FAO,2012,Recurvirostra avosetta,wader_mid,110,0.00894308943089431
Lucios FAO,2012,Spatula clypeata,duck_dabb,850,0.017
Lucios FAO,2013,Anas acuta,duck_dabb,1120,0.02196078431372549
Lucios FAO,2013,Anas crecca,duck_dabb,510,0.0255
Lucios FAO,2013,Anas platyrhynchos,duck_dabb,1282,0.1282
Lucios FAO,2013,Anser anser,grazer,10070,0.22886363636363635
Lucios FAO,2013,Calidris pugnax,wader_shall,40,0.01757469244288225
Lucios FAO,2013,Himantopus himantopus,wader_mid,80,0.012307692307692308
Lucios FAO,2013,Limosa limosa,wader_mid,23,7.666666666666667e-4
Lucios FAO,2013,Mareca penelope,duck_dabb,342,0.01723703442366816
Lucios FAO,2013,Mareca strepera,duck_dabb,232,0.0928
Lucios FAO,2013,Phoenicopterus roseus,wader_deep,7,1.9926556406387884e-4
Lucios FAO,2013,Platalea leucorodia,wader_deep,158,0.3495575221238938
Lucios FAO,2013,Recurvirostra avosetta,wader_mid,64,0.005203252032520325
Lucios FAO,2013,Spatula clypeata,duck_dabb,410,0.0082
Lucios FAO,2014,Anas crecca,duck_dabb,190,0.0095
Lucios FAO,2014,Anas platyrhynchos,duck_dabb,1380,0.138
Lucios FAO,2014,Anser anser,grazer,299,0.0067954545454545455
Lucios FAO,2014,Gallinago gallinago,wader_shall,3,0.004754358161648178
Lucios FAO,2014,Himantopus himantopus,wader_mid,540,0.08307692307692308
Lucios FAO,2014,Limosa limosa,wader_mid,370,0.012333333333333333
Lucios FAO,2014,Mareca strepera,duck_dabb,32,0.0128
Lucios FAO,2014,Phoenicopterus roseus,wader_deep,158,0.004497708446013266
Lucios FAO,2014,Recurvirostra avosetta,wader_mid,90,0.007317073170731708
Lucios FAO,2014,Spatula clypeata,duck_dabb,488,0.00976
Lucios FAO,2015,Anas crecca,duck_dabb,450,0.0225
Lucios FAO,2015,Anas platyrhynchos,duck_dabb,710,0.071
Lucios FAO,2015,Anser anser,grazer,2180,0.049545454545454545
Lucios FAO,2015,Calidris pugnax,wader_shall,37,0.01625659050966608
Lucios FAO,2015,Gallinago gallinago,wader_shall,19,0.030110935023771792
Lucios FAO,2015,Himantopus himantopus,wader_mid,402,0.06184615384615385
Lucios FAO,2015,Limosa limosa,wader_mid,9,3e-4
Lucios FAO,2015,Mareca penelope,duck_dabb,36,0.001814424676175596
Lucios FAO,2015,Mareca strepera,duck_dabb,72,0.0288
Lucios FAO,2015,Netta rufina,duck_dive,20,0.0025974025974025974
Lucios FAO,2015,Phoenicopterus roseus,wader_deep,58,0.0016510575308149962
Lucios FAO,2015,Recurvirostra avosetta,wader_mid,14,0.0011382113821138211
Lucios FAO,2015,Spatula clypeata,duck_dabb,1300,0.026
Lucios FAO,2015,Tadorna tadorna,duck_dabb,1,9.615384615384615e-5
Lucios FAO,2015,Tringa ochropus,wader_shall,4,0.022099447513812154
Lucios FAO,2015,Tringa totanus,wader_shall,6,0.010507880910683012
Lucios FAO,2016,Anas crecca,duck_dabb,148,0.0074
Lucios FAO,2016,Anas platyrhynchos,duck_dabb,417,0.0417
Lucios FAO,2016,Anser anser,grazer,1852,0.04209090909090909
Lucios FAO,2016,Gallinago gallinago,wader_shall,2,0.003169572107765452
Lucios FAO,2016,Himantopus himantopus,wader_mid,640,0.09846153846153846
Lucios FAO,2016,Mareca penelope,duck_dabb,115,0.005796078826672043
Lucios FAO,2016,Mareca strepera,duck_dabb,79,0.0316
Lucios FAO,2016,Phoenicopterus roseus,wader_deep,88,0.002505052805374477
Lucios FAO,2016,Plegadis falcinellus,wader_deep,90,0.007220216606498195
Lucios FAO,2016,Recurvirostra avosetta,wader_mid,18,0.0014634146341463415
Lucios FAO,2016,Spatula clypeata,duck_dabb,750,0.015
Lucios FAO,2016,Tringa ochropus,wader_shall,1,0.0055248618784530384
Lucios FAO,2017,Anas crecca,duck_dabb,670,0.0335
Lucios FAO,2017,Anas platyrhynchos,duck_dabb,440,0.044
Lucios FAO,2017,Anser anser,grazer,3040,0.06909090909090909
Lucios FAO,2017,Aythya ferina,duck_dive,35,0.0035
Lucios FAO,2017,Calidris pugnax,wader_shall,35,0.015377855887521968
Lucios FAO,2017,Himantopus himantopus,wader_mid,52,0.008
Lucios FAO,2017,Mareca penelope,duck_dabb,240,0.012096164507837306
Lucios FAO,2017,Mareca strepera,duck_dabb,65,0.026
Lucios FAO,2017,Netta rufina,duck_dive,45,0.005844155844155844
Lucios FAO,2017,Phoenicopterus roseus,wader_deep,16,4.5546414643172307e-4
Lucios FAO,2017,Spatula clypeata,duck_dabb,990,0.0198
Lucios FAO,2017,Tringa ochropus,wader_shall,1,0.0055248618784530384
Lucios FAO,2018,Anas crecca,duck_dabb,184,0.0092
Lucios FAO,2018,Anas platyrhynchos,duck_dabb,101,0.0101
Lucios FAO,2018,Anser anser,grazer,255,0.0057954545454545455
Lucios FAO,2018,Gallinago gallinago,wader_shall,3,0.004754358161648178
Lucios FAO,2018,Himantopus himantopus,wader_mid,130,0.02
Lucios FAO,2018,Mareca strepera,duck_dabb,22,0.0088
Lucios FAO,2018,Phoenicopterus roseus,wader_deep,1,2.8466509151982692e-5
Lucios FAO,2018,Spatula clypeata,duck_dabb,66,0.00132
Lucios FAO,2018,Tringa ochropus,wader_shall,3,0.016574585635359115
Lucios FAO,2019,Anas acuta,duck_dabb,670,0.013137254901960785
Lucios FAO,2019,Anas crecca,duck_dabb,770,0.0385
Lucios FAO,2019,Anas platyrhynchos,duck_dabb,562,0.0562
Lucios FAO,2019,Anser anser,grazer,6320,0.14363636363636365
Lucios FAO,2019,Himantopus himantopus,wader_mid,710,0.10923076923076923
Lucios FAO,2019,Mareca penelope,duck_dabb,480,0.024192329015674613
Lucios FAO,2019,Mareca strepera,duck_dabb,94,0.0376
Lucios FAO,2019,Phoenicopterus roseus,wader_deep,91,0.002590452332830425
Lucios FAO,2019,Plegadis falcinellus,wader_deep,2,1.604492579221821e-4
Lucios FAO,2019,Spatula clypeata,duck_dabb,1760,0.0352
Lucios FAO,2019,Tringa ochropus,wader_shall,3,0.016574585635359115
Lucios FAO,2020,Anas acuta,duck_dabb,230,0.0045098039215686276
Lucios FAO,2020,Anas crecca,duck_dabb,610,0.0305
Lucios FAO,2020,Anas platyrhynchos,duck_dabb,1140,0.114
Lucios FAO,2020,Anser anser,grazer,563,0.012795454545454546
Lucios FAO,2020,Himantopus himantopus,wader_mid,392,0.060307692307692305
Lucios FAO,2020,Mareca penelope,duck_dabb,210,0.010584143944357643
Lucios FAO,2020,Mareca strepera,duck_dabb,251,0.1004
Lucios FAO,2020,Netta rufina,duck_dive,23,0.0029870129870129872
Lucios FAO,2020,Phoenicopterus roseus,wader_deep,139,0.0039568447721255945
Lucios FAO,2020,Recurvirostra avosetta,wader_mid,32,0.0026016260162601626
Lucios FAO,2020,Spatula clypeata,duck_dabb,1150,0.023
Lucios FAO,2021,Anas acuta,duck_dabb,182,0.0035686274509803924
Lucios FAO,2021,Anas crecca,duck_dabb,692,0.0346
Lucios FAO,2021,Anas platyrhynchos,duck_dabb,1540,0.154
Lucios FAO,2021,Anser anser,grazer,2940,0.06681818181818182
Lucios FAO,2021,Gallinago gallinago,wader_shall,2,0.003169572107765452
Lucios FAO,2021,Himantopus himantopus,wader_mid,239,0.03676923076923077
Lucios FAO,2021,Mareca penelope,duck_dabb,320,0.016128219343783074
Lucios FAO,2021,Mareca strepera,duck_dabb,220,0.088
Lucios FAO,2021,Phoenicopterus roseus,wader_deep,204,0.005807167867004469
Lucios FAO,2021,Platalea leucorodia,wader_deep,1,0.0022123893805309734
Lucios FAO,2021,Spatula clypeata,duck_dabb,3179,0.06358
Lucios FAO,2021,Tadorna tadorna,duck_dabb,2,1.923076923076923e-4
Lucios FAO,2022,Anas acuta,duck_dabb,1470,0.028823529411764706
Lucios FAO,2022,Anas crecca,duck_dabb,281,0.01405
Lucios FAO,2022,Anas platyrhynchos,duck_dabb,958,0.0958
Lucios FAO,2022,Anser anser,grazer,328,0.007454545454545454
Lucios FAO,2022,Calidris pugnax,wader_shall,567,0.2491212653778559
Lucios FAO,2022,Charadrius hiaticula,wader_shall,9,0.004729374671571204
Lucios FAO,2022,Gallinago gallinago,wader_shall,18,0.028526148969889066
Lucios FAO,2022,Himantopus himantopus,wader_mid,326,0.05015384615384615
Lucios FAO,2022,Limosa limosa,wader_mid,9,3e-4
Lucios FAO,2022,Mareca penelope,duck_dabb,470,0.023688322161181392
Lucios FAO,2022,Mareca strepera,duck_dabb,75,0.03
Lucios FAO,2022,Marmaronetta angustirostris,duck_dabb,29,0.03222222222222222
Lucios FAO,2022,Netta rufina,duck_dive,90,0.011688311688311689
Lucios FAO,2022,Phoenicopterus roseus,wader_deep,180,0.005123971647356885
Lucios FAO,2022,Recurvirostra avosetta,wader_mid,18,0.0014634146341463415
Lucios FAO,2022,Spatula clypeata,duck_dabb,3670,0.0734
Lucios FAO,2022,Tringa ochropus,wader_shall,2,0.011049723756906077
Lucios FAO,2023,Anas acuta,duck_dabb,270,0.005294117647058823
Lucios FAO,2023,Anas crecca,duck_dabb,753,0.03765
Lucios FAO,2023,Anas platyrhynchos,duck_dabb,1784,0.1784
Lucios FAO,2023,Anser anser,grazer,930,0.021136363636363637
Lucios FAO,2023,Gallinago gallinago,wader_shall,14,0.022187004754358162
Lucios FAO,2023,Himantopus himantopus,wader_mid,252,0.03876923076923077
Lucios FAO,2023,Limosa limosa,wader_mid,870,0.029
Lucios FAO,2023,Mareca penelope,duck_dabb,249,0.012549770676881206
Lucios FAO,2023,Mareca strepera,duck_dabb,105,0.042
Lucios FAO,2023,Marmaronetta angustirostris,duck_dabb,32,0.035555555555555556
Lucios FAO,2023,Netta rufina,duck_dive,13,0.0016883116883116883
Lucios FAO,2023,Phoenicopterus roseus,wader_deep,362,0.010304876313017734
Lucios FAO,2023,Platalea leucorodia,wader_deep,10,0.022123893805309734
Lucios FAO,2023,Recurvirostra avosetta,wader_mid,69,0.005609756097560975
Lucios FAO,2023,Spatula clypeata,duck_dabb,1472,0.02944
Lucios FAO,2023,Tadorna tadorna,duck_dabb,1,9.615384615384615e-5
Lucios FAO,2023,Tringa ochropus,wader_shall,2,0.011049723756906077
Lucios FAO,2024,Anas crecca,duck_dabb,357,0.01785
Lucios FAO,2024,Anas platyrhynchos,duck_dabb,869,0.0869
Lucios FAO,2024,Anser anser,grazer,16,3.636363636363636e-4
Lucios FAO,2024,Calidris pugnax,wader_shall,68,0.029876977152899824
Lucios FAO,2024,Gallinago gallinago,wader_shall,3,0.004754358161648178
Lucios FAO,2024,Himantopus himantopus,wader_mid,223,0.03430769230769231
Lucios FAO,2024,Limosa limosa,wader_mid,9,3e-4
Lucios FAO,2024,Mareca penelope,duck_dabb,41,0.0020664281034222065
Lucios FAO,2024,Mareca strepera,duck_dabb,24,0.0096
Lucios FAO,2024,Phoenicopterus roseus,wader_deep,9,2.5619858236784423e-4
Lucios FAO,2024,Platalea leucorodia,wader_deep,5,0.011061946902654867
Lucios FAO,2024,Plegadis falcinellus,wader_deep,48,0.0038507821901323704
Lucios FAO,2024,Recurvirostra avosetta,wader_mid,21,0.0017073170731707317
Lucios FAO,2024,Spatula clypeata,duck_dabb,529,0.01058
Lucios FAO,2024,Tringa ochropus,wader_shall,4,0.022099447513812154
Lucios FAO,2025,Anas platyrhynchos,duck_dabb,43,0.0043
Lucios FAO,2025,Anser anser,grazer,28,6.363636363636364e-4
Lucios FAO,2025,Calidris pugnax,wader_shall,124,0.054481546572934976
Lucios FAO,2025,Gallinago gallinago,wader_shall,3,0.004754358161648178
Lucios FAO,2025,Himantopus himantopus,wader_mid,25,0.0038461538461538464
Lucios FAO,2025,Phoenicopterus roseus,wader_deep,2,5.6933018303965384e-5
Lucios FAO,2025,Tringa ochropus,wader_shall,3,0.016574585635359115
Marisma de Henares,2005,Himantopus himantopus,wader_mid,10,0.0015384615384615385
Marisma de Henares,2005,Limosa limosa,wader_mid,15,5e-4
Marisma de Henares,2006,Anas platyrhynchos,duck_dabb,10,0.001
Marisma de Henares,2006,Phoenicopterus roseus,wader_deep,80,0.002277320732158615
Marisma de Henares,2007,Anas acuta,duck_dabb,150,0.0029411764705882353
Marisma de Henares,2007,Aythya ferina,duck_dive,20,0.002
Marisma de Henares,2007,Aythya fuligula,duck_dive,1,0.03571428571428571
Marisma de Henares,2007,Spatula clypeata,duck_dabb,1000,0.02
Marisma de Henares,2007,Tringa totanus,wader_shall,1,0.0017513134851138354
Marisma de Henares,2008,Himantopus himantopus,wader_mid,90,0.013846153846153847
Marisma de Henares,2008,Limosa limosa,wader_mid,5,1.6666666666666666e-4
Marisma de Henares,2008,Phoenicopterus roseus,wader_deep,15,4.269976372797404e-4
Marisma de Henares,2008,Recurvirostra avosetta,wader_mid,75,0.006097560975609756
Marisma de Henares,2008,Tringa totanus,wader_shall,36,0.06304728546409807
Marisma de Henares,2009,Numenius arquata,wader_mid,1,0.004347826086956522
Marisma de Henares,2009,Phoenicopterus roseus,wader_deep,45,0.0012809929118392212
Marisma de Henares,2009,Pluvialis squatarola,wader_shall,1,0.0016722408026755853
Marisma de Henares,2009,Tringa totanus,wader_shall,1,0.0017513134851138354
Marisma de Henares,2010,Numenius arquata,wader_mid,1,0.004347826086956522
Marisma de Henares,2010,Phoenicopterus roseus,wader_deep,300,0.008539952745594808
Marisma de Henares,2010,Tringa ochropus,wader_shall,1,0.0055248618784530384
Marisma de Henares,2011,Phoenicopterus roseus,wader_deep,4,1.1386603660793077e-4
Marisma de Henares,2011,Platalea leucorodia,wader_deep,32,0.07079646017699115
Marisma de Henares,2011,Tringa totanus,wader_shall,15,0.02626970227670753
Marisma de Henares,2012,Phoenicopterus roseus,wader_deep,56,0.0015941245125110307
Marisma de Henares,2012,Platalea leucorodia,wader_deep,6,0.01327433628318584
Marisma de Henares,2013,Phoenicopterus roseus,wader_deep,287,0.008169888126619033
Marisma de Henares,2013,Platalea leucorodia,wader_deep,58,0.12831858407079647
Marisma de Henares,2013,Tadorna tadorna,duck_dabb,37,0.0035576923076923077
Marisma de Henares,2013,Tringa erythropus,wader_mid,8,0.01
Marisma de Henares,2013,Tringa totanus,wader_shall,17,0.0297723292469352
Marisma de Henares,2014,Phoenicopterus roseus,wader_deep,198,0.005636368812092573
Marisma de Henares,2014,Plegadis falcinellus,wader_deep,400,0.032089851584436425
Marisma de Henares,2014,Recurvirostra avosetta,wader_mid,14,0.0011382113821138211
Marisma de Henares,2014,Tringa ochropus,wader_shall,1,0.0055248618784530384
Marisma de Henares,2014,Tringa totanus,wader_shall,15,0.02626970227670753
Marisma de Henares,2015,Anas crecca,duck_dabb,36,0.0018
Marisma de Henares,2015,Himantopus himantopus,wader_mid,14,0.0021538461538461538
Marisma de Henares,2015,Limosa limosa,wader_mid,270,0.009
Marisma de Henares,2015,Phoenicopterus roseus,wader_deep,910,0.02590452332830425
Marisma de Henares,2015,Platalea leucorodia,wader_deep,1,0.0022123893805309734
Marisma de Henares,2015,Plegadis falcinellus,wader_deep,78,0.006257521058965102
Marisma de Henares,2015,Recurvirostra avosetta,wader_mid,590,0.04796747967479675
Marisma de Henares,2015,Spatula clypeata,duck_dabb,297,0.00594
Marisma de Henares,2015,Tringa erythropus,wader_mid,18,0.0225
Marisma de Henares,2015,Tringa ochropus,wader_shall,1,0.0055248618784530384
Marisma de Henares,2015,Tringa totanus,wader_shall,110,0.19264448336252188
Marisma de Henares,2016,Calidris alba,wader_shall,5,0.0041390728476821195
Marisma de Henares,2016,Calidris alpina,wader_shall,100,0.003703703703703704
Marisma de Henares,2016,Phoenicopterus roseus,wader_deep,890,0.025335193145264598
Marisma de Henares,2016,Platalea leucorodia,wader_deep,2,0.004424778761061947
Marisma de Henares,2016,Tringa ochropus,wader_shall,1,0.0055248618784530384
Marisma de Henares,2017,Anas platyrhynchos,duck_dabb,14,0.0014
Marisma de Henares,2017,Aythya ferina,duck_dive,95,0.0095
Marisma de Henares,2017,Himantopus himantopus,wader_mid,91,0.014
Marisma de Henares,2017,Limosa limosa,wader_mid,2,6.666666666666667e-5
Marisma de Henares,2017,Mareca strepera,duck_dabb,10,0.004
Marisma de Henares,2017,Phoenicopterus roseus,wader_deep,2478,0.07054000967861311
Marisma de Henares,2017,Platalea leucorodia,wader_deep,197,0.4358407079646018
Marisma de Henares,2017,Plegadis falcinellus,wader_deep,2,1.604492579221821e-4
Marisma de Henares,2017,Recurvirostra avosetta,wader_mid,347,0.028211382113821137
Marisma de Henares,2017,Spatula clypeata,duck_dabb,268,0.00536
Marisma de Henares,2017,Tadorna tadorna,duck_dabb,65,0.00625
Marisma de Henares,2018,Himantopus himantopus,wader_mid,10,0.0015384615384615385
Marisma de Henares,2018,Phoenicopterus roseus,wader_deep,55,0.001565658003359048
Marisma de Henares,2018,Platalea leucorodia,wader_deep,5,0.011061946902654867
Marisma de Henares,2018,Tringa totanus,wader_shall,11,0.01926444833625219
Marisma de Henares,2019,Phoenicopterus roseus,wader_deep,89,0.0025335193145264597
Marisma de Henares,2019,Platalea leucorodia,wader_deep,1,0.0022123893805309734
Marisma de Henares,2019,Tringa totanus,wader_shall,1,0.0017513134851138354
Marisma de Henares,2020,Mareca strepera,duck_dabb,2,8e-4
Marisma de Henares,2020,Phoenicopterus roseus,wader_deep,650,0.01850323094878875
Marisma de Henares,2020,Platalea leucorodia,wader_deep,10,0.022123893805309734
Marisma de Henares,2020,Recurvirostra avosetta,wader_mid,2,1.6260162601626016e-4
Marisma de Henares,2020,Tringa ochropus,wader_shall,1,0.0055248618784530384
Marisma de Henares,2021,Phoenicopterus roseus,wader_deep,125,0.0035583136439978364
Marisma de Henares,2021,Plegadis falcinellus,wader_deep,12,9.626955475330926e-4
Marisma de Henares,2022,Actitis hypoleucos,wader_shall,1,0.05555555555555555
Marisma de Henares,2022,Aythya ferina,duck_dive,2,2e-4
Marisma de Henares,2022,Calidris alba,wader_shall,4,0.0033112582781456954
Marisma de Henares,2022,Calidris alpina,wader_shall,525,0.019444444444444445
Marisma de Henares,2022,Charadrius alexandrinus,wader_shall,10,0.005797101449275362
Marisma de Henares,2022,Charadrius hiaticula,wader_shall,5,0.002627430373095113
Marisma de Henares,2022,Gallinago gallinago,wader_shall,2,0.003169572107765452
Marisma de Henares,2022,Himantopus himantopus,wader_mid,250,0.038461538461538464
Marisma de Henares,2022,Phoenicopterus roseus,wader_deep,645,0.018360898403028836
Marisma de Henares,2022,Platalea leucorodia,wader_deep,4,0.008849557522123894
Marisma de Henares,2022,Pluvialis squatarola,wader_shall,1,0.0016722408026755853
Marisma de Henares,2022,Recurvirostra avosetta,wader_mid,100,0.008130081300813009
Marisma de Henares,2022,Spatula clypeata,duck_dabb,30,6e-4
Marisma de Henares,2022,Tadorna tadorna,duck_dabb,25,0.002403846153846154
Marisma de Henares,2022,Tringa ochropus,wader_shall,5,0.027624309392265192
Marisma de Henares,2022,Tringa totanus,wader_shall,18,0.03152364273204904
Marisma de Henares,2023,Calidris alpina,wader_shall,5,1.8518518518518518e-4
Marisma de Henares,2023,Gallinago gallinago,wader_shall,1,0.001584786053882726
Marisma de Henares,2023,Himantopus himantopus,wader_mid,34,0.005230769230769231
Marisma de Henares,2023,Limosa limosa,wader_mid,10,3.333333333333333e-4
Marisma de Henares,2023,Phoenicopterus roseus,wader_deep,627,0.01784850123829315
Marisma de Henares,2023,Platalea leucorodia,wader_deep,13,0.028761061946902654
Marisma de Henares,2023,Recurvirostra avosetta,wader_mid,30,0.0024390243902439024
Marisma de Henares,2023,Spatula clypeata,duck_dabb,4,8e-5
Marisma de Henares,2023,Tadorna tadorna,duck_dabb,3,2.884615384615385e-4
Marisma de Henares,2023,Tringa erythropus,wader_mid,5,0.00625
Marisma de Henares,2023,Tringa totanus,wader_shall,18,0.03152364273204904
Marisma de Henares,2024,Actitis hypoleucos,wader_shall,1,0.05555555555555555
Marisma de Henares,2024,Arenaria interpres,wader_shall,2,0.017094017094017096
Marisma de Henares,2024,Calidris alba,wader_shall,23,0.01903973509933775
Marisma de Henares,2024,Calidris alpina,wader_shall,1350,0.05
Marisma de Henares,2024,Calidris minuta,wader_shall,20,0.009523809523809525
Marisma de Henares,2024,Charadrius alexandrinus,wader_shall,700,0.4057971014492754
Marisma de Henares,2024,Charadrius hiaticula,wader_shall,200,0.10509721492380451
Marisma de Henares,2024,Gallinago gallinago,wader_shall,2,0.003169572107765452
Marisma de Henares,2024,Himantopus himantopus,wader_mid,200,0.03076923076923077
Marisma de Henares,2024,Phoenicopterus roseus,wader_deep,292,0.008312220672378946
Marisma de Henares,2024,Platalea leucorodia,wader_deep,8,0.017699115044247787
Marisma de Henares,2024,Plegadis falcinellus,wader_deep,15,0.0012033694344163659
Marisma de Henares,2024,Pluvialis squatarola,wader_shall,1,0.0016722408026755853
Marisma de Henares,2024,Recurvirostra avosetta,wader_mid,90,0.007317073170731708
Marisma de Henares,2024,Tadorna tadorna,duck_dabb,65,0.00625
Marisma de Henares,2024,Tringa ochropus,wader_shall,3,0.016574585635359115
Marisma de Henares,2024,Tringa totanus,wader_shall,80,0.14010507880910683
Marisma de Henares,2025,Actitis hypoleucos,wader_shall,1,0.05555555555555555
Marisma de Henares,2025,Arenaria interpres,wader_shall,19,0.1623931623931624
Marisma de Henares,2025,Calidris alba,wader_shall,100,0.08278145695364239
Marisma de Henares,2025,Calidris alpina,wader_shall,1325,0.049074074074074076
Marisma de Henares,2025,Charadrius alexandrinus,wader_shall,2,0.0011594202898550724
Marisma de Henares,2025,Charadrius hiaticula,wader_shall,10,0.005254860746190226
Marisma de Henares,2025,Gallinago gallinago,wader_shall,3,0.004754358161648178
Marisma de Henares,2025,Himantopus himantopus,wader_mid,64,0.009846153846153846
Marisma de Henares,2025,Phoenicopterus roseus,wader_deep,287,0.008169888126619033
Marisma de Henares,2025,Platalea leucorodia,wader_deep,9,0.01991150442477876
Marisma de Henares,2025,Tringa ochropus,wader_shall,1,0.0055248618784530384
Marisma de Henares,2025,Tringa totanus,wader_shall,113,0.1978984238178634
Marisma gallega,2006,Anas acuta,duck_dabb,205,0.004019607843137255
Marisma gallega,2006,Anas crecca,duck_dabb,6,3e-4
Marisma gallega,2006,Anas platyrhynchos,duck_dabb,200,0.02
Marisma gallega,2006,Anser anser,grazer,665,0.015113636363636364
Marisma gallega,2006,Charadrius hiaticula,wader_shall,150,0.0788229111928534
Marisma gallega,2006,Himantopus himantopus,wader_mid,450,0.06923076923076923
Marisma gallega,2006,Plegadis falcinellus,wader_deep,80,0.006417970316887284
Marisma gallega,2006,Spatula clypeata,duck_dabb,600,0.012
Marisma gallega,2007,Anas crecca,duck_dabb,40,0.002
Marisma gallega,2007,Anser anser,grazer,610,0.013863636363636364
Marisma gallega,2007,Spatula clypeata,duck_dabb,50,0.001
Marisma gallega,2007,Tringa totanus,wader_shall,4,0.0070052539404553416
Marisma gallega,2008,Anas crecca,duck_dabb,180,0.009
Marisma gallega,2008,Anser anser,grazer,1200,0.02727272727272727
Marisma gallega,2008,Charadrius hiaticula,wader_shall,10,0.005254860746190226
Marisma gallega,2008,Gallinago gallinago,wader_shall,20,0.03169572107765452
Marisma gallega,2008,Himantopus himantopus,wader_mid,600,0.09230769230769231
Marisma gallega,2008,Limosa limosa,wader_mid,125,0.004166666666666667
Marisma gallega,2008,Numenius arquata,wader_mid,30,0.13043478260869565
Marisma gallega,2008,Phoenicopterus roseus,wader_deep,60,0.0017079905491189616
Marisma gallega,2008,Plegadis falcinellus,wader_deep,500,0.04011231448054553
Marisma gallega,2008,Recurvirostra avosetta,wader_mid,38,0.003089430894308943
Marisma gallega,2008,Spatula clypeata,duck_dabb,210,0.0042
Marisma gallega,2008,Tringa erythropus,wader_mid,2,0.0025
Marisma gallega,2008,Tringa ochropus,wader_shall,8,0.04419889502762431
Marisma gallega,2009,Plegadis falcinellus,wader_deep,150,0.012033694344163659
Marisma gallega,2010,Anser anser,grazer,25,5.681818181818182e-4
Marisma gallega,2011,Anas acuta,duck_dabb,1,1.9607843137254903e-05
Marisma gallega,2011,Anas platyrhynchos,duck_dabb,1,1e-4
Marisma gallega,2011,Anser anser,grazer,200,0.004545454545454545
Marisma gallega,2011,Mareca strepera,duck_dabb,1,4e-4
Marisma gallega,2011,Spatula clypeata,duck_dabb,1,2e-5
Marisma gallega,2012,Anas platyrhynchos,duck_dabb,35,0.0035
Marisma gallega,2012,Anser anser,grazer,100,0.0022727272727272726
Marisma gallega,2012,Tringa ochropus,wader_shall,1,0.0055248618784530384
Marisma gallega,2013,Anser anser,grazer,100,0.0022727272727272726
Marisma gallega,2014,Anas platyrhynchos,duck_dabb,10,0.001
Marisma gallega,2014,Anser anser,grazer,50,0.0011363636363636363
Marisma gallega,2014,Himantopus himantopus,wader_mid,10,0.0015384615384615385
Marisma gallega,2015,Anser anser,grazer,50,0.0011363636363636363
Marisma gallega,2015,Plegadis falcinellus,wader_deep,20,0.001604492579221821
Marisma gallega,2015,Tringa ochropus,wader_shall,3,0.016574585635359115
Marisma gallega,2016,Anser anser,grazer,300,0.006818181818181818
Marisma gallega,2017,Anser anser,grazer,1500,0.03409090909090909
Marisma gallega,2017,Himantopus himantopus,wader_mid,85,0.013076923076923076
Marisma gallega,2018,Anas crecca,duck_dabb,250,0.0125
Marisma gallega,2018,Anser anser,grazer,200,0.004545454545454545
