parcela,año,valor_medio_MNDWI,Ratio_Inundacion_Total,count_seco,count_vegetal,count_verde,count_azul,ratio_seco,ratio_vegetal,ratio_verde,ratio_azul
Almajal-Perimetro-Pasto,2007,-0.16389288941181862,0.05411903532708902,54150,9976,2329,1340,0.7987314698724095,0.14714949480050152,0.03435356589719006,0.01976546942989896
La Dehesilla,2007,0.6277210472232677,0.8064729194187582,410,469,1003,2660,0.09026860413914575,0.10325847644209599,0.22082782915015411,0.5856450902686041
San Carlos,2007,0.05916455414979091,0.21964956195244056,1132,115,104,247,0.7083854818523154,0.07196495619524405,0.06508135168961202,0.15456821026282855
Santa Teresa,2007,0.4554582076412749,0.5974424552429668,1312,262,332,2004,0.33554987212276216,0.0670076726342711,0.08491048593350384,0.5125319693094629
Los Portugueses,2007,0.5845250588247743,0.7390264730999146,520,1008,1361,2966,0.0888129803586678,0.1721605465414176,0.23245089666951324,0.5065755764304014
Los Riacheros,2007,-0.2923350866995996,0.009074410163339383,1066,26,10,0,0.9673321234119783,0.023593466424682397,0.009074410163339383,0
Laguna del Tarelo,2007,0.02139168825756011,0.06324110671936758,173,64,16,0,0.6837944664031621,0.25296442687747034,0.06324110671936758,0
Marisma de Henares,2007,-0.03952154349150579,0.20849452629846077,8695,921,1015,1518,0.7156967651658572,0.07580870853568195,0.08354597086179932,0.12494855543666146
Lagunas de Bonanza,2007,-0.10239095150093776,0.03125,50,12,2,0,0.78125,0.1875,0.03125,0
Guadiamar encauzado,2008,-0.14218913844785833,0.16890041792765528,5378,389,399,773,0.7750396310707595,0.05605995100158524,0.057501080847384346,0.11139933708027093
Lucios FAO,2008,0.2713963002214461,0.4857997010463378,222,122,183,142,0.33183856502242154,0.18236173393124067,0.273542600896861,0.21225710014947682
Lucio del Lobo Grande,2008,-0.10721962073740052,0.0016,1014,234,2,0,0.8112,0.1872,0.0016,0
Marisma gallega,2008,-0.31888602572384733,0.01779566101132451,23243,435,272,157,0.9641597876135563,0.01804455137511926,0.011283029825361928,0.0065126311859625835
Laguna de los Mimbrales,2008,-0.4336203019543788,0,13,0,0,0,1,0,0,0
Laguna de Santa Olalla,2008,0.01778447034268088,0.37738853503184716,331,60,205,32,0.5270700636942676,0.09554140127388536,0.32643312101910826,0.050955414012738856
Caracoles Oeste,2008,-0.4560570738296116,0.001154270801967279,19827,76,22,1,0.9950316169828365,0.003814112215196226,0.0011040851149252233,5.018568704205561e-5
Lucio del Cuquero Grande,2008,0.7375808522802789,0.8797745773324984,140,52,72,1333,0.08766437069505323,0.03256105197244834,0.045084533500313086,0.8346900438321854
Esparragosilla,2008,0.08667683897101844,0.24499141385231826,1232,87,75,353,0.705208929593589,0.04979965655409273,0.04293073840870063,0.20206067544361764
Gaveta 1,2008,0.5938300122241653,0.7089646464646465,346,115,127,996,0.21843434343434343,0.0726010101010101,0.08017676767676768,0.6287878787878788
Arrozal del italiano,2008,-0.28231904184682866,5.634256278171281e-4,12405,12,3,4,0.9984707018673535,9.658725048293626e-4,2.4146812620734064e-4,3.219575016097875e-4
Lucio del Cuquero Chico,2008,-0.3223640787197145,2.8392958546280523e-4,7031,11,2,0,0.9981544576944917,0.0015616127200454286,2.8392958546280523e-4,0
Pajas (Acebuche),2008,-0.568529661744453,0,230,0,0,0,1,0,0,0
La Rocina,2008,-0.23129219622305425,0.07816091954022988,362,39,32,2,0.832183908045977,0.0896551724137931,0.0735632183908046,0.004597701149425287
Hato Blanco nuevo,2008,-0.12888680464689553,0.07924121304402995,12374,2139,1130,119,0.7850526582920949,0.13570612866387513,0.07169140971957873,0.0075498033244512115
Hato Blanco viejo,2008,-0.35602408311872213,0,6642,8,0,0,0.998796992481203,0.0012030075187969924,0,0
Caracoles Este,2008,-0.4337767553806555,0,17784,9,0,0,0.9994941831057157,5.058168942842691e-4,0,0
Entremuros zona 1,2008,-0.39736750926524106,0.012560881825173032,7634,70,63,35,0.9784670597282747,0.008972058446552167,0.00807485260189695,0.004486029223276083
Entremuros zona 2,2008,-0.47171722415155654,3.8387715930902113e-4,7803,9,3,0,0.9984644913627639,0.0011516314779270633,3.8387715930902113e-4,0
Entremuros zona 3,2008,-0.4420364219439729,0.046869278652508235,5120,86,114,142,0.9373855730501648,0.015745148297326986,0.020871475649945074,0.025997803002563165
Entremuros zona 4,2008,-0.46643171607653455,0.0013815971262779773,3602,12,5,0,0.9953025697706549,0.0033158331030671458,0.0013815971262779773,0
Entremuros zona 5,2008,-0.5201286719679521,0,4649,0,0,0,1,0,0,0
"Brazo de la Torre, Parque Natural",2008,-0.3568625316860389,0.010339256865912763,2994,69,27,5,0.9673667205169628,0.022294022617124393,0.008723747980613893,0.0016155088852988692
Veta Adalid,2008,-0.3985252639710491,1.0218679746576743e-4,9781,4,1,0,0.9994890660126712,4.087471898630697e-4,1.0218679746576743e-4,0
Cantarita,2008,0.11073536527674326,0.3160504407443683,20454,1892,2167,8159,0.6260406464250735,0.057908912830558275,0.06632590597453478,0.2497245347698335
Gaveta 4,2008,0.7279293803050556,0.8588342440801457,97,58,95,848,0.0883424408014572,0.052823315118397086,0.08652094717668488,0.7723132969034608
Gaveta 2,2008,0.6529747316039806,0.7594568380213385,151,97,113,670,0.14645974781765275,0.09408341416100872,0.1096023278370514,0.6498545101842871
B5,2008,0.5379616335733983,0.6634615384615384,238,112,68,622,0.22884615384615384,0.1076923076923077,0.06538461538461539,0.5980769230769231
Gaveta 3,2008,0.6450780702262522,0.7628726287262872,114,61,53,510,0.15447154471544716,0.08265582655826559,0.07181571815718157,0.6910569105691057
B1,2008,0.5932768876125469,0.7279411764705882,49,25,39,159,0.1801470588235294,0.09191176470588236,0.14338235294117646,0.5845588235294118
A3,2008,0.5739461134194666,0.7008032128514057,207,91,112,586,0.20783132530120482,0.09136546184738956,0.11244979919678715,0.5883534136546185
B6,2008,0.5595887725019437,0.6910331384015594,212,105,127,582,0.20662768031189083,0.1023391812865497,0.12378167641325535,0.5672514619883041
B8,2008,-0.16793244157668702,0,544,3,0,0,0.9945155393053017,0.005484460694698354,0,0
B7,2008,0.6455072536916833,0.7882241215574549,130,93,91,739,0.12345679012345678,0.08831908831908832,0.08641975308641975,0.7018043684710351
A4,2008,0.5087389773912562,0.625560538116592,203,131,93,465,0.22757847533632286,0.1468609865470852,0.10426008968609865,0.5213004484304933
B2,2008,0.5414385571217578,0.6505681818181818,162,84,78,380,0.23011363636363635,0.11931818181818182,0.11079545454545454,0.5397727272727273
A8,2008,-0.16340160365199732,0,541,0,0,0,1,0,0,0
A7,2008,0.609014460345042,0.744874715261959,125,99,92,562,0.14236902050113895,0.11275626423690205,0.10478359908883828,0.6400911161731208
A6,2008,0.6061479440933332,0.7141424272818455,159,126,77,635,0.15947843530591777,0.12637913741223672,0.07723169508525576,0.6369107321965898
A5,2008,0.2818154164899465,0.4166666666666667,437,151,109,311,0.43353174603174605,0.1498015873015873,0.10813492063492064,0.30853174603174605
B4,2008,0.5819708200418345,0.7181818181818181,171,77,102,530,0.1943181818181818,0.0875,0.1159090909090909,0.6022727272727273
B3,2008,0.5311250551094036,0.6532438478747203,230,80,74,510,0.25727069351230425,0.0894854586129754,0.08277404921700224,0.5704697986577181
A2,2008,0.49232562448356654,0.5928381962864722,199,108,64,383,0.2639257294429708,0.14323607427055704,0.08488063660477453,0.5079575596816976
A1,2008,0.4612023898924434,0.6376237623762376,115,68,132,190,0.22772277227722773,0.13465346534653466,0.2613861386138614,0.37623762376237624
C1,2008,0.5301170142171562,0.6436363636363637,183,111,105,426,0.22181818181818183,0.13454545454545455,0.12727272727272726,0.5163636363636364
C8,2008,-0.2089063232254481,0,990,6,0,0,0.9939759036144579,0.006024096385542169,0,0
C7,2008,0.5749407517377786,0.7017189079878665,201,94,127,567,0.2032355915065723,0.09504550050556117,0.12841253791708795,0.5733063700707786
C6,2008,0.6107795636753863,0.7290409121395037,227,177,124,963,0.1522468142186452,0.11871227364185111,0.08316566063044936,0.6458752515090543
D5,2008,0.6814577955772974,0.7981109799291618,164,178,154,1198,0.09681227863046045,0.1050767414403778,0.09090909090909091,0.7072018890200709
C4,2008,0.5743426292468721,0.7343976777939042,250,116,135,877,0.18142235123367198,0.0841799709724238,0.09796806966618288,0.6364296081277213
E3,2008,0.5302602476703108,0.6535433070866141,61,71,55,194,0.16010498687664043,0.18635170603674542,0.14435695538057744,0.5091863517060368
E4,2008,0.5939959800444503,0.7064896755162242,83,116,71,408,0.1224188790560472,0.1710914454277286,0.10471976401179942,0.6017699115044248
D6,2008,0.5719450817377029,0.6770708283313326,128,141,105,459,0.15366146458583432,0.16926770708283315,0.12605042016806722,0.5510204081632653
C5,2008,0.5889092369062807,0.7395348837209302,275,117,140,973,0.18272425249169436,0.07774086378737542,0.09302325581395349,0.6465116279069767
D4,2008,0.6942768578996331,0.7898039215686274,94,174,93,914,0.07372549019607844,0.13647058823529412,0.07294117647058823,0.7168627450980393
D3,2008,0.6479632056223343,0.8186180422264875,100,89,153,700,0.09596928982725528,0.0854126679462572,0.14683301343570057,0.6717850287907869
C3,2008,0.49379425116935455,0.6252354048964218,306,92,104,560,0.288135593220339,0.08662900188323917,0.09792843691148775,0.527306967984934
C2,2008,0.429765979030575,0.5601374570446735,271,113,108,381,0.3104238258877434,0.12943871706758306,0.12371134020618557,0.436426116838488
C0,2008,-0.2351082829064053,0,508,12,0,0,0.9769230769230769,0.023076923076923078,0,0
Almajal-Perimetro-Pasto,2008,-0.31950909281928563,0.008746355685131196,66268,372,156,432,0.9857202356161123,0.00553340869875647,0.002320461712381746,0.00642589397274945
La Dehesilla,2008,0.5990394157500456,0.809245054501413,447,498,1174,2835,0.0902301170771094,0.1005248284214776,0.236980218005652,0.572264836495761
San Carlos,2008,0.11964239871852587,0.24971623155505107,1074,248,135,305,0.6095346197502838,0.14074914869466515,0.07661748013620885,0.17309875141884223
Santa Teresa,2008,0.5355412830684306,0.6977832011389058,1213,273,428,3003,0.246695139312589,0.05552165954850519,0.08704494610534878,0.610738255033557
Los Portugueses,2008,0.6181053414238638,0.8165019338203696,515,766,1737,3963,0.0737716659504369,0.10972640022919353,0.24881822088525998,0.5676837129351096
Los Riacheros,2008,-0.25460051378275395,0.0033984706881903144,1142,31,4,0,0.9702633814783348,0.026338147833474938,0.0033984706881903144,0
Laguna del Tarelo,2008,0.31878493804761615,0.6188679245283019,69,32,143,21,0.26037735849056604,0.12075471698113208,0.539622641509434,0.07924528301886792
Marisma de Henares,2008,-0.04788156259922327,0.16671394128492412,10421,1330,1081,1270,0.738973195291448,0.09431286342362785,0.07665579350446745,0.09005814778045668
Lagunas de Bonanza,2008,-0.11185544502272486,0.028169014084507043,55,14,2,0,0.7746478873239436,0.19718309859154928,0.028169014084507043,0
Guadiamar encauzado,2009,0.09673930278914052,0.34595254710397766,3238,511,687,1296,0.5648988136775994,0.08914863921842289,0.11985345429169575,0.22609909281228194
Lucios FAO,2009,0.4250861872284641,0.619281045751634,161,72,123,256,0.2630718954248366,0.11764705882352941,0.20098039215686275,0.41830065359477125
Lucio del Lobo Grande,2009,0.779818747119615,0.8909090909090909,79,53,88,990,0.0652892561983471,0.043801652892561986,0.07272727272727272,0.8181818181818182
Marisma gallega,2009,-0.19987269505114036,0.06958444983199354,20722,1153,815,821,0.8813746756837225,0.04904087448428395,0.034664625069116585,0.03491982476287695
Laguna de los Mimbrales,2009,-0.02559127822344782,0,7,2,0,0,0.7777777777777778,0.2222222222222222,0,0
Caracoles Oeste,2009,-0.3203679460374503,0.03850345078096622,7684,257,179,139,0.9303789805061146,0.03111756871291924,0.0216733260685313,0.01683012471243492
Lucio del Cuquero Grande,2009,0.8573332200419033,0.9358420727945712,57,47,54,1463,0.0351634793337446,0.028994447871684145,0.033312769895126465,0.9025293028994448
Arrozal del italiano,2009,-0.12237633962379228,0.016045754229883233,11092,1295,198,4,0.8810866629597267,0.10286758281039002,0.01572801652236079,3.177377075224402e-4
Lucio del Cuquero Chico,2009,0.03478827196473631,0.15934268833087148,3446,1107,422,441,0.6362629246676514,0.2043943870014771,0.07791728212703102,0.08142540620384048
La Rocina,2009,-0.0598345644084,0.16489361702127658,260,54,39,23,0.6914893617021277,0.14361702127659576,0.10372340425531915,0.061170212765957445
Hato Blanco nuevo,2009,-0.028378892764015812,0.09731690537244356,10324,4109,1348,208,0.6456939145662643,0.2569891800612921,0.08430796172368503,0.013008943648758521
Hato Blanco viejo,2009,0.32990079788343674,0.5595274159345652,2324,584,988,2706,0.3520145410481672,0.0884580430172675,0.14965162072099364,0.40987579521357165
Caracoles Este,2009,-0.3112592640641496,0.05955084531920263,10831,350,305,403,0.9110101774749769,0.029438977205820508,0.025653965850786442,0.033896879468416186
Entremuros zona 1,2009,-0.24497797953979172,0.060579326569622116,6132,257,171,241,0.9016321129245699,0.03778856050580797,0.025143361270401413,0.035435965299220704
Entremuros zona 2,2009,-0.35772406811853014,0.020514780835881753,7478,209,124,37,0.9528542303771662,0.026630988786952088,0.01580020387359837,0.004714576962283384
Entremuros zona 3,2009,-0.31596682388619346,0.09509423104589268,6148,142,182,479,0.8844770536613437,0.020428715292763633,0.026183282980866064,0.06891094806502661
Entremuros zona 4,2009,-0.4395706727228331,0.0037546933667083854,3950,30,11,4,0.9887359198998749,0.007509386733416771,0.002753441802252816,0.0010012515644555694
Entremuros zona 5,2009,-0.49393188879536026,0,4913,0,0,0,1,0,0,0
"Brazo de la Torre, Parque Natural",2009,-0.24399885381456696,0.047978968123562275,2680,217,120,26,0.8807098258297732,0.07131120604666448,0.03943476832073611,0.008544199802826159
Veta Adalid,2009,-0.15892580247306184,0.08453027950310558,9031,402,438,433,0.8764557453416149,0.039013975155279504,0.04250776397515528,0.04202251552795031
Cantarita,2009,0.21181183349647267,0.35837523962992807,19158,3936,3219,9680,0.5322701636429306,0.10935459672714139,0.08943405662212096,0.26894118300780706
Gaveta 4,2009,0.6293321289839274,0.7704280155642024,43,16,25,173,0.16731517509727625,0.0622568093385214,0.09727626459143969,0.6731517509727627
B5,2009,-0.01174587453350565,0,2,0,0,0,1,0,0,0
Gaveta 3,2009,0.5787804800522295,0.7315436241610739,24,16,20,89,0.1610738255033557,0.10738255033557047,0.1342281879194631,0.5973154362416108
B6,2009,0.5961177745832109,0.8157894736842105,38,25,63,216,0.1111111111111111,0.07309941520467836,0.18421052631578946,0.631578947368421
B8,2009,-0.126154011106742,0,489,9,0,0,0.9819277108433735,0.018072289156626505,0,0
B7,2009,0.5392416242322913,0.7325581395348837,75,40,83,232,0.1744186046511628,0.09302325581395349,0.1930232558139535,0.5395348837209303
B2,2009,-0.05436304513182524,0,5,1,0,0,0.8333333333333334,0.16666666666666666,0,0
A8,2009,-0.1396417430265521,0,541,0,0,0,1,0,0,0
A7,2009,0.631917409716369,0.8378839590443686,39,56,104,387,0.06655290102389079,0.09556313993174062,0.17747440273037543,0.6604095563139932
A6,2009,0.6055285050482541,0.8333333333333334,0,1,2,3,0,0.16666666666666666,0.3333333333333333,0.5
B4,2009,0.19666570907847908,0.3333333333333333,2,0,0,1,0.6666666666666666,0,0,0.3333333333333333
B3,2009,-0.03864531074671223,0,21,2,0,0,0.9130434782608695,0.08695652173913043,0,0
C1,2009,0.2945167231590547,0.5,6,7,12,1,0.23076923076923078,0.2692307692307692,0.46153846153846156,0.038461538461538464
C8,2009,-0.20797817241875644,0,431,3,0,0,0.9930875576036866,0.0069124423963133645,0,0
C7,2009,0.6216489962656586,0.7628865979381443,122,39,83,435,0.1796759941089838,0.05743740795287187,0.12223858615611193,0.6406480117820325
C6,2009,0.6519918008531959,0.7939914163090128,112,80,86,654,0.12017167381974249,0.08583690987124463,0.09227467811158799,0.7017167381974249
D5,2009,0.7706619936175634,0.8730964467005076,49,51,44,644,0.06218274111675127,0.06472081218274112,0.05583756345177665,0.817258883248731
C4,2009,0.3166218358026765,0.48148148148148145,23,5,12,14,0.42592592592592593,0.09259259259259259,0.2222222222222222,0.25925925925925924
E3,2009,0.2404387330606995,0.4117647058823529,24,6,9,12,0.47058823529411764,0.11764705882352941,0.17647058823529413,0.23529411764705882
E4,2009,0.3920746821188575,0.52,21,15,12,27,0.28,0.2,0.16,0.36
D6,2009,0.6234818464467787,0.7444794952681388,76,86,75,397,0.11987381703470032,0.13564668769716087,0.11829652996845426,0.6261829652996845
C5,2009,0.5316566306191459,0.688,20,19,14,72,0.16,0.152,0.112,0.576
D4,2009,0.7675829148488543,0.8907103825136612,18,22,24,302,0.04918032786885246,0.060109289617486336,0.06557377049180328,0.825136612021858
D3,2009,0.5778529894784482,0.7357723577235772,29,36,45,136,0.11788617886178862,0.14634146341463414,0.18292682926829268,0.5528455284552846
C3,2009,0.02404913493145912,0.049079754601226995,123,32,7,1,0.754601226993865,0.19631901840490798,0.04294478527607362,0.006134969325153374
C2,2009,0.05583144178076545,0.13333333333333333,56,22,6,6,0.6222222222222222,0.24444444444444444,0.06666666666666667,0.06666666666666667
C0,2009,4.97114316379955e-4,0.08648648648648649,132,37,10,6,0.7135135135135136,0.2,0.05405405405405406,0.032432432432432434
Almajal-Perimetro-Pasto,2009,-0.2125527984768504,0.017099880580328786,37265,1419,426,247,0.946845542089082,0.03605457733058922,0.010823995731381965,0.00627588484894682
La Dehesilla,2009,0.6077821246596818,0.8187667560321715,253,423,948,2106,0.067828418230563,0.11340482573726542,0.2541554959785523,0.5646112600536193
San Carlos,2009,0.24403820251534555,0.3518742442563482,458,78,59,232,0.5538089480048367,0.094316807738815,0.07134220072551391,0.28053204353083433
Santa Teresa,2009,0.28862284111553776,0.4261127596439169,833,134,95,623,0.4943620178041543,0.07952522255192879,0.05637982195845697,0.36973293768545995
Los Portugueses,2009,0.813543001186463,0.9605263157894737,1,2,7,66,0.013157894736842105,0.02631578947368421,0.09210526315789473,0.868421052631579
Los Riacheros,2009,-0.20412158601884148,0,16,0,0,0,1,0,0,0
Laguna del Tarelo,2009,0.25633061452428396,0.5229357798165137,64,40,105,9,0.29357798165137616,0.1834862385321101,0.481651376146789,0.04128440366972477
Marisma de Henares,2009,-0.04608902332211926,0.14388489208633093,1525,260,227,73,0.7314148681055156,0.12470023980815348,0.10887290167865707,0.03501199040767386
Lagunas de Bonanza,2009,-0.1103957251945488,0,56,15,0,0,0.7887323943661971,0.2112676056338028,0,0
